bin	name	chrom	strand	txStart	txEnd	name2
9	NM_001322841	chr17	-	906757	1132974	ABR
73	NM_001322840	chr17	-	906757	1029900	ABR
13	NM_198837	chr17	-	35441926	35656692	ACACA
13	NM_198838	chr17	-	35441926	35656692	ACACA
13	NM_198836	chr17	-	35441926	35716059	ACACA
13	NM_198834	chr17	-	35441926	35766902	ACACA
13	NM_198839	chr17	-	35441926	35766902	ACACA
639	NM_001270447	chr17	+	7120443	7128586	ACADVL
639	NM_000018	chr17	+	7123149	7128586	ACADVL
639	NM_001033859	chr17	+	7123149	7128586	ACADVL
639	NM_001270448	chr17	+	7123149	7128586	ACADVL
640	NM_014716	chr17	+	7239847	7254793	ACAP1
914	NM_001321352	chr17	+	43209966	43221548	ACBD4
914	NM_001321353	chr17	+	43209966	43221548	ACBD4
914	NM_001135705	chr17	+	43213013	43221548	ACBD4
914	NM_001135706	chr17	+	43213013	43221548	ACBD4
914	NM_001135707	chr17	+	43213013	43221548	ACBD4
914	NM_024722	chr17	+	43213013	43221548	ACBD4
1054	NM_000789	chr17	+	61554421	61575741	ACE
1054	NM_001178057	chr17	+	61562177	61575741	ACE
1054	NM_152830	chr17	+	61562177	61575741	ACE
890	NM_001303274	chr17	-	40023169	40075275	ACLY
890	NM_001303275	chr17	-	40023169	40075275	ACLY
890	NM_001096	chr17	-	40023178	40075272	ACLY
890	NM_198830	chr17	-	40023178	40075272	ACLY
1149	NM_004035	chr17	-	73937588	73975515	ACOX1
1149	NM_001185039	chr17	-	73937588	73975515	ACOX1
1149	NM_007292	chr17	-	73937588	73975515	ACOX1
955	NM_001288969	chr17	+	48503518	48552206	ACSF2
955	NM_001288970	chr17	+	48503518	48552206	ACSF2
955	NM_001288971	chr17	+	48503518	48552206	ACSF2
955	NM_001288972	chr17	+	48503518	48552206	ACSF2
955	NM_025149	chr17	+	48503518	48552206	ACSF2
955	NR_110232	chr17	+	48545689	48552206	ACSF2
955	NM_001288968	chr17	+	48503518	48552206	ACSF2
1191	NM_001199954	chr17	-	79476996	79479892	ACTG1
1191	NM_001614	chr17	-	79476996	79479892	ACTG1
1191	NR_037688	chr17	-	79476996	79479892	ACTG1
911	NM_001318933	chr17	+	42836546	42859214	ADAM11
911	NM_002390	chr17	+	42836546	42859214	ADAM11
808	NM_018404	chr17	+	29248753	29286211	ADAP2
88	NM_000676	chr17	+	15848230	15879210	ADORA2B
665	NM_020233	chr17	+	10600926	10614875	ADPRM
1166	NR_027083	chr17	+	76183397	76193641	AFMID
1166	NM_001010982	chr17	+	76183397	76203782	AFMID
1166	NM_001145526	chr17	+	76183397	76203782	AFMID
633	NM_001285402	chr17	-	6327056	6338452	AIPL1
633	NM_001033054	chr17	-	6327056	6338519	AIPL1
633	NM_001033055	chr17	-	6327056	6338519	AIPL1
633	NM_001285399	chr17	-	6327056	6338519	AIPL1
633	NM_001285400	chr17	-	6327056	6338519	AIPL1
633	NM_001285401	chr17	-	6327056	6338519	AIPL1
633	NM_014336	chr17	-	6327056	6338519	AIPL1
633	NM_001285403	chr17	-	6329371	6338519	AIPL1
125	NM_003488	chr17	+	55162552	55198710	AKAP1
125	NM_001242903	chr17	+	55163077	55198705	AKAP1
125	NM_001242902	chr17	+	55163134	55198705	AKAP1
736	NM_007202	chr17	-	19807764	19881169	AKAP10
734	NM_001135168	chr17	-	19641297	19648772	ALDH3A1
734	NM_001135167	chr17	-	19641297	19648925	ALDH3A1
734	NM_000691	chr17	-	19641297	19651746	ALDH3A1
734	NM_001031806	chr17	+	19552063	19580904	ALDH3A2
734	NM_000382	chr17	+	19552063	19580908	ALDH3A2
790	NM_005165	chr17	-	26900132	26903951	ALDOC
90	NM_017758	chr17	+	18086866	18113267	ALKBH5
637	NM_000697	chr17	+	6899383	6914055	ALOX12
637	NR_040089	chr17	-	6888441	6915653	ALOX12-AS1
645	NM_001139	chr17	-	7975953	7991021	ALOX12B
636	NR_120453	chr17	+	6797095	6803668	ALOX12P2
636	NR_002710	chr17	+	6756894	6803668	ALOX12P2
619	NM_001140	chr17	-	4534213	4544960	ALOX15
645	NM_001039130	chr17	+	7942357	7952451	ALOX15B
645	NM_001039131	chr17	+	7942357	7952451	ALOX15B
645	NM_001141	chr17	+	7942357	7952451	ALOX15B
635	NR_045985	chr17	+	6561037	6564701	ALOX15P1
646	NM_021628	chr17	-	7999217	8021860	ALOXE3
646	NM_001165960	chr17	-	7999217	8022234	ALOXE3
1194	NM_005782	chr17	-	79845710	79849462	ALYREF
1090	NM_001033569	chr17	+	66244144	66253305	AMZ2
1090	NM_001033570	chr17	+	66244144	66253305	AMZ2
1090	NM_001033571	chr17	+	66244144	66253305	AMZ2
1090	NM_001033572	chr17	+	66244144	66253305	AMZ2
1090	NM_001033574	chr17	+	66244144	66253305	AMZ2
1090	NM_001289054	chr17	+	66244144	66253305	AMZ2
1090	NM_001289056	chr17	+	66244144	66253305	AMZ2
1090	NM_016627	chr17	+	66244144	66253305	AMZ2
1065	NR_026903	chr17	-	62962667	62971703	AMZ2P1
1194	NM_001289414	chr17	+	79848665	79858409	ANAPC11
1194	NM_001002244	chr17	+	79849588	79858409	ANAPC11
1194	NM_001002245	chr17	+	79849588	79858409	ANAPC11
1194	NM_001002246	chr17	+	79849588	79858409	ANAPC11
1194	NM_001002247	chr17	+	79849588	79858409	ANAPC11
1194	NM_001002248	chr17	+	79849588	79858409	ANAPC11
1194	NM_001289415	chr17	+	79849588	79858409	ANAPC11
1194	NM_001289417	chr17	+	79849588	79858409	ANAPC11
1194	NM_001289418	chr17	+	79849588	79858409	ANAPC11
1194	NM_001289419	chr17	+	79849588	79858409	ANAPC11
1194	NM_016476	chr17	+	79849588	79858409	ANAPC11
1194	NM_001002249	chr17	+	79849802	79858409	ANAPC11
1194	NM_001289416	chr17	+	79849802	79858409	ANAPC11
1194	NM_001289420	chr17	+	79849802	79858409	ANAPC11
15	NM_153228	chr17	+	54230835	54560007	ANKFN1
616	NM_001257999	chr17	-	4066664	4167142	ANKFY1
616	NM_016376	chr17	-	4066664	4167274	ANKFY1
616	NR_047571	chr17	-	4066664	4167274	ANKFY1
798	NM_152345	chr17	+	27920526	27941779	ANKRD13B
957	NM_052855	chr17	-	48770550	48785270	ANKRD40
897	NM_001158	chr17	+	40996608	41002724	AOC2
897	NM_009590	chr17	+	40996608	41002724	AOC2
897	NM_001277731	chr17	+	41003200	41010147	AOC3
897	NM_003734	chr17	+	41003200	41010147	AOC3
897	NR_102422	chr17	+	41003200	41010147	AOC3
897	NM_001277732	chr17	+	41005259	41010147	AOC3
897	NR_002773	chr17	+	41019161	41021234	AOC4P
105	NM_001030006	chr17	+	33914281	34053436	AP2B1
105	NM_001282	chr17	+	33914281	34053436	AP2B1
134	NM_000042	chr17	-	64208146	64225556	APOH
128	NM_001282476	chr17	-	58520509	58603601	APPBP2
128	NM_006380	chr17	-	58520509	58603601	APPBP2
817	NR_002222	chr17	-	30477386	30478590	ARGFXP2
864	NM_001199417	chr17	+	36584719	36668628	ARHGAP23
916	NM_199282	chr17	-	43471267	43503012	ARHGAP27
916	NM_001282290	chr17	-	43471267	43507663	ARHGAP27
916	NM_174919	chr17	-	43506717	43510282	ARHGAP27
85	NM_001321164	chr17	+	12692828	12894961	ARHGAP44
85	NM_001321166	chr17	+	12692828	12894961	ARHGAP44
85	NM_001321167	chr17	+	12692828	12894961	ARHGAP44
85	NM_001321168	chr17	+	12692828	12894961	ARHGAP44
85	NM_014859	chr17	+	12692828	12894961	ARHGAP44
85	NR_135569	chr17	+	12692828	12894961	ARHGAP44
1194	NM_001185077	chr17	-	79825594	79828850	ARHGDIA
1194	NM_001301241	chr17	-	79825594	79828850	ARHGDIA
1194	NM_001185078	chr17	-	79825594	79829282	ARHGDIA
1194	NM_001301240	chr17	-	79825594	79829282	ARHGDIA
1194	NM_001301242	chr17	-	79825594	79829282	ARHGDIA
1194	NM_001301243	chr17	-	79825594	79829282	ARHGDIA
1194	NM_004309	chr17	-	79825594	79829282	ARHGDIA
1194	NR_125441	chr17	-	79825594	79829282	ARHGDIA
647	NM_173728	chr17	+	8213555	8225834	ARHGEF15
647	NM_025014	chr17	+	8214139	8225834	ARHGEF15
1192	NM_001040025	chr17	-	79648223	79650954	ARL16
925	NM_001288813	chr17	-	44604454	44657088	ARL17A
929	NM_001288813	chr17	-	45108951	45110749	ARL17A
115	NM_016632	chr17	-	44376499	44439163	ARL17A
925	NM_016632	chr17	-	44594067	44657088	ARL17A
925	NM_001288811	chr17	-	44604454	44657088	ARL17A
929	NM_001288811	chr17	-	45108951	45120079	ARL17A
925	NM_001288812	chr17	-	44586046	44657088	ARL17A
115	NM_001113738	chr17	-	44412267	44439163	ARL17A
925	NM_001113738	chr17	-	44630121	44657088	ARL17A
115	NM_001103154	chr17	-	44376912	44439134	ARL17B
115	NM_001039083	chr17	-	44416763	44439134	ARL17B
901	NM_001661	chr17	+	41476352	41478504	ARL4D
869	NM_001143968	chr17	-	37313146	37322414	ARL5C
1142	NM_001304272	chr17	+	73106046	73110924	ARMC7
1142	NM_001304273	chr17	+	73106046	73110924	ARMC7
1142	NM_001304271	chr17	+	73106046	73126360	ARMC7
1142	NM_024585	chr17	+	73106046	73126360	ARMC7
620	NM_001257328	chr17	+	4613788	4624795	ARRB2
620	NM_001257329	chr17	+	4613788	4624795	ARRB2
620	NM_001257330	chr17	+	4613788	4624795	ARRB2
620	NM_001257331	chr17	+	4613788	4624795	ARRB2
620	NM_004313	chr17	+	4613788	4624795	ARRB2
620	NM_199004	chr17	+	4613788	4624795	ARRB2
620	NR_047516	chr17	+	4613788	4624795	ARRB2
136	NM_014960	chr17	+	66255322	66417000	ARSG
136	NM_001267727	chr17	+	66287635	66417000	ARSG
907	NM_080863	chr17	+	42248073	42256451	ASB16
907	NR_049730	chr17	-	42253341	42264085	ASB16-AS1
907	NR_049729	chr17	-	42253341	42264085	ASB16-AS1
79	NM_001197216	chr17	-	7076750	7082883	ASGR1
79	NM_001671	chr17	-	7076750	7082883	ASGR1
638	NM_080914	chr17	-	7004640	7017629	ASGR2
638	NM_080913	chr17	-	7004640	7018130	ASGR2
638	NM_080912	chr17	-	7004640	7018130	ASGR2
638	NM_001181	chr17	-	7004640	7018130	ASGR2
638	NM_001201352	chr17	-	7004640	7018130	ASGR2
12	NM_001094	chr17	-	31340105	32483825	ASIC2
12	NM_183377	chr17	-	31340105	31620006	ASIC2
610	NM_001128085	chr17	+	3377403	3402700	ASPA
610	NM_000049	chr17	+	3379295	3402700	ASPA
149	NM_001251888	chr17	+	79935425	79975282	ASPSCR1
149	NM_024083	chr17	+	79935425	79975282	ASPSCR1
149	NR_045351	chr17	+	79935425	79975282	ASPSCR1
807	NM_024857	chr17	+	29158987	29222883	ATAD5
642	NM_001303263	chr17	+	7549944	7561089	ATP1B2
642	NM_001678	chr17	+	7554207	7561089	ATP1B2
614	NM_005173	chr17	-	3827162	3867758	ATP2A3
614	NM_174953	chr17	-	3827162	3867758	ATP2A3
614	NM_174954	chr17	-	3827162	3867758	ATP2A3
614	NM_174955	chr17	-	3827162	3867758	ATP2A3
614	NM_174956	chr17	-	3827162	3867758	ATP2A3
614	NM_174957	chr17	-	3827162	3867758	ATP2A3
614	NM_174958	chr17	-	3827162	3867758	ATP2A3
943	NM_001002027	chr17	+	46970147	46973232	ATP5G1
943	NM_005175	chr17	+	46970147	46973232	ATP5G1
1142	NM_001003785	chr17	-	73034954	73043074	ATP5H
1142	NM_006356	chr17	-	73034954	73043074	ATP5H
111	NM_001130020	chr17	+	40610861	40674597	ATP6V0A1
111	NM_001130021	chr17	+	40610861	40674597	ATP6V0A1
111	NM_005177	chr17	+	40610861	40674597	ATP6V0A1
721	NM_145691	chr17	-	17921333	17942480	ATPAF2
907	NM_001098833	chr17	-	42269172	42275529	ATXN7L3
907	NM_020218	chr17	-	42269172	42275529	ATXN7L3
646	NM_001284526	chr17	-	8108048	8113944	AURKB
646	NM_001313951	chr17	-	8108048	8113567	AURKB
646	NM_001313950	chr17	-	8108048	8113944	AURKB
646	NM_001313952	chr17	-	8108048	8113944	AURKB
646	NM_001313953	chr17	-	8108048	8113543	AURKB
646	NR_132731	chr17	-	8108048	8113543	AURKB
646	NM_001313955	chr17	-	8108048	8113944	AURKB
646	NR_132730	chr17	-	8108048	8113944	AURKB
646	NM_004217	chr17	-	8108048	8113944	AURKB
646	NM_001256834	chr17	-	8108048	8113944	AURKB
646	NM_001313954	chr17	-	8108048	8113944	AURKB
1069	NM_004655	chr17	-	63524682	63557740	AXIN2
1202	NR_135466	chr17	-	80900024	80964864	B3GNTL1
1202	NM_001320743	chr17	-	80900024	80964873	B3GNTL1
150	NM_001009905	chr17	-	80900024	81009686	B3GNTL1
150	NM_001320742	chr17	-	80900024	81009686	B3GNTL1
150	NR_135465	chr17	-	80900024	81009686	B3GNTL1
945	NM_001159388	chr17	+	47209821	47247351	B4GALNT2
945	NM_001159387	chr17	+	47210130	47247351	B4GALNT2
945	NM_153446	chr17	+	47210328	47247351	B4GALNT2
731	NM_001321219	chr17	-	19238685	19266051	B9D1
731	NM_001321218	chr17	-	19238685	19266051	B9D1
731	NM_001321217	chr17	-	19244233	19266051	B9D1
731	NM_001321216	chr17	-	19250258	19266051	B9D1
91	NM_001243475	chr17	-	19238685	19281506	B9D1
731	NM_001243473	chr17	-	19246369	19266051	B9D1
731	NM_015681	chr17	-	19246369	19266051	B9D1
731	NM_001321215	chr17	-	19246369	19266051	B9D1
731	NM_001321214	chr17	-	19246369	19266051	B9D1
148	NM_001291324	chr17	+	79373520	79433358	BAHCC1
148	NM_017450	chr17	+	79008946	79084312	BAIAP2
148	NM_001144888	chr17	+	79008946	79091232	BAIAP2
148	NM_006340	chr17	+	79008946	79091232	BAIAP2
148	NM_017451	chr17	+	79008946	79091232	BAIAP2
1187	NR_026857	chr17	-	79002932	79008519	BAIAP2-AS1
129	NM_001320470	chr17	+	58755171	59470199	BCAS3
129	NM_017679	chr17	+	58755171	59470199	BCAS3
129	NM_001099432	chr17	+	58755171	59470199	BCAS3
637	NM_181844	chr17	+	6926368	6932961	BCL6B
897	NM_001314000	chr17	-	40962149	40976333	BECN1
897	NM_001313998	chr17	-	40962149	40976333	BECN1
897	NM_001313999	chr17	-	40962149	40975897	BECN1
897	NM_003766	chr17	-	40962149	40976333	BECN1
593	NM_001164405	chr17	+	1173857	1174565	BHLHA9
1166	NM_001012270	chr17	+	76210276	76221716	BIRC5
1166	NM_001012271	chr17	+	76210276	76221716	BIRC5
1166	NM_001168	chr17	+	76210276	76221716	BIRC5
803	NM_000386	chr17	-	28575212	28619184	BLMH
646	NM_017622	chr17	-	8091650	8093564	BORCS6
135	NM_004459	chr17	+	65821779	65980494	BPTF
135	NM_182641	chr17	+	65821779	65980494	BPTF
899	NM_007294	chr17	-	41196311	41277500	BRCA1
899	NR_027676	chr17	-	41196311	41277340	BRCA1
899	NM_007297	chr17	-	41196311	41277468	BRCA1
899	NM_007300	chr17	-	41196311	41277500	BRCA1
899	NM_007298	chr17	-	41196311	41276132	BRCA1
899	NM_007299	chr17	-	41196311	41277468	BRCA1
16	NM_032043	chr17	-	59756546	59940920	BRIP1
1137	NM_001080466	chr17	-	72352554	72357958	BTBD17
635	NM_001105520	chr17	+	6555058	6556617	C17orf100
836	NM_207454	chr17	-	32901141	32906388	C17orf102
904	NM_001136483	chr17	+	41857802	41862054	C17orf105
621	NM_001145536	chr17	+	4802947	4806227	C17orf107
974	NM_001243552	chr17	+	51062879	51065012	C17orf112
1016	NM_001038704	chr17	-	56618947	56621733	C17orf47
637	NM_001142798	chr17	+	6918055	6920843	C17orf49
637	NM_001142799	chr17	+	6918055	6920843	C17orf49
637	NM_174893	chr17	+	6918055	6920843	C17orf49
845	NM_145272	chr17	+	34087915	34092098	C17orf50
748	NM_001113434	chr17	-	21431570	21454941	C17orf51
907	NM_001171251	chr17	+	42219269	42239844	C17orf53
907	NM_001321310	chr17	+	42219269	42239844	C17orf53
907	NM_001321311	chr17	+	42219269	42239844	C17orf53
907	NM_024032	chr17	+	42219269	42239844	C17orf53
1088	NM_181655	chr17	-	65987214	65989765	C17orf58
1088	NM_181656	chr17	-	65987214	65989765	C17orf58
1198	NM_001193655	chr17	-	80400462	80407602	C17orf62
1198	NM_001033046	chr17	-	80400462	80408707	C17orf62
1198	NM_001100407	chr17	-	80400462	80408707	C17orf62
1198	NM_001100408	chr17	-	80400462	80408707	C17orf62
1198	NM_001193653	chr17	-	80400462	80408707	C17orf62
1198	NM_001193654	chr17	-	80400462	80408707	C17orf62
1198	NM_001193657	chr17	-	80400462	80408707	C17orf62
1198	NR_036514	chr17	-	80400462	80408707	C17orf62
1198	NR_036516	chr17	-	80400462	80408707	C17orf62
1198	NR_036517	chr17	-	80400462	80408707	C17orf62
1198	NR_036518	chr17	-	80400462	80408707	C17orf62
1198	NR_036519	chr17	-	80407590	80408707	C17orf62
1031	NM_181707	chr17	+	58499864	58508787	C17orf64
1003	NM_001085430	chr17	-	54869273	54911256	C17orf67
640	NM_175734	chr17	+	7328934	7330886	C17orf74
818	NM_022344	chr17	-	30655459	30669228	C17orf75
1138	NM_001302809	chr17	+	72580817	72590348	C17orf77
1138	NM_152460	chr17	+	72581056	72590348	C17orf77
857	NM_001321399	chr17	+	35732927	35749662	C17orf78
857	NM_173625	chr17	+	35732927	35749662	C17orf78
1128	NM_001288771	chr17	+	71228371	71241483	C17orf80
1128	NM_001288770	chr17	+	71228371	71245095	C17orf80
1128	NM_001100622	chr17	+	71228760	71241483	C17orf80
1128	NM_001100621	chr17	+	71228760	71245095	C17orf80
1128	NM_017941	chr17	+	71228760	71245095	C17orf80
1128	NR_110105	chr17	+	71228760	71245095	C17orf80
1038	NM_203425	chr17	+	59489111	59490641	C17orf82
1189	NM_001086521	chr17	+	79213110	79215098	C17orf89
865	NM_001130677	chr17	-	36827958	36831187	C17orf96
73	NM_001013672	chr17	+	260117	264457	C17orf97
867	NM_001080465	chr17	-	36991340	36997642	C17orf98
145	NM_001163075	chr17	+	76142433	76162364	C17orf99
625	NM_001212	chr17	-	5336098	5342471	C1QBP
913	NM_006688	chr17	-	43037060	43045644	C1QL1
1172	NM_153372	chr17	+	77019015	77045870	C1QTNF1
1172	NM_030968	chr17	+	77020157	77045870	C1QTNF1
1172	NM_198594	chr17	+	77020157	77045870	C1QTNF1
1172	NR_049769	chr17	+	77021744	77045870	C1QTNF1
1172	NM_198593	chr17	+	77030380	77045870	C1QTNF1
1172	NR_040019	chr17	-	77015290	77023737	C1QTNF1-AS1
1172	NR_040018	chr17	-	77015290	77023737	C1QTNF1-AS1
120	NM_020178	chr17	-	49707673	50236132	CA10
120	NM_001082534	chr17	-	49707673	50237377	CA10
120	NM_001082533	chr17	-	49707673	50237161	CA10
1029	NM_000717	chr17	+	58227296	58236906	CA4
1029	NR_137422	chr17	+	58227296	58256382	CA4
956	NM_198388	chr17	+	48638428	48704832	CACNA1G
956	NM_198387	chr17	+	48638428	48704832	CACNA1G
956	NM_001256324	chr17	+	48638428	48704832	CACNA1G
956	NM_001256325	chr17	+	48638428	48704832	CACNA1G
956	NM_001256326	chr17	+	48638428	48704832	CACNA1G
956	NM_001256327	chr17	+	48638428	48704832	CACNA1G
956	NM_001256328	chr17	+	48638428	48704832	CACNA1G
956	NM_001256333	chr17	+	48638428	48704832	CACNA1G
956	NM_001256334	chr17	+	48638428	48704832	CACNA1G
956	NM_001256359	chr17	+	48638428	48704832	CACNA1G
956	NM_001256360	chr17	+	48638428	48704832	CACNA1G
956	NM_001256361	chr17	+	48638428	48704832	CACNA1G
956	NM_018896	chr17	+	48638428	48704832	CACNA1G
956	NM_198376	chr17	+	48638428	48704832	CACNA1G
956	NM_198377	chr17	+	48638428	48704832	CACNA1G
956	NM_198378	chr17	+	48638428	48704832	CACNA1G
956	NM_198379	chr17	+	48638428	48704832	CACNA1G
956	NM_198380	chr17	+	48638428	48704832	CACNA1G
956	NM_198382	chr17	+	48638428	48704832	CACNA1G
956	NM_198383	chr17	+	48638428	48704832	CACNA1G
956	NM_198384	chr17	+	48638428	48704832	CACNA1G
956	NM_198385	chr17	+	48638428	48704832	CACNA1G
956	NR_046054	chr17	+	48638428	48704832	CACNA1G
956	NR_046055	chr17	+	48638428	48704832	CACNA1G
956	NR_046056	chr17	+	48638428	48704832	CACNA1G
956	NR_046057	chr17	+	48638428	48704832	CACNA1G
956	NR_046058	chr17	+	48638428	48704832	CACNA1G
956	NM_001256331	chr17	+	48638428	48704832	CACNA1G
956	NM_198386	chr17	+	48638428	48704832	CACNA1G
956	NM_001256330	chr17	+	48638428	48704832	CACNA1G
956	NM_001256329	chr17	+	48638428	48704832	CACNA1G
956	NM_198396	chr17	+	48638428	48704832	CACNA1G
956	NM_001256332	chr17	+	48638428	48704832	CACNA1G
956	NR_038439	chr17	-	48633567	48639469	CACNA1G-AS1
869	NM_000723	chr17	-	37329708	37353956	CACNB1
869	NM_199247	chr17	-	37333388	37353956	CACNB1
869	NM_199248	chr17	-	37333388	37353956	CACNB1
1081	NM_000727	chr17	+	65040651	65052911	CACNG1
16	NM_014405	chr17	+	64960979	65029518	CACNG4
134	NM_145811	chr17	+	64873390	64881395	CACNG5
117	NM_001261390	chr17	+	46908349	46942607	CALCOCO2
117	NM_001261391	chr17	+	46908349	46942607	CALCOCO2
117	NM_001261393	chr17	+	46908349	46942607	CALCOCO2
117	NM_001261395	chr17	+	46908349	46942607	CALCOCO2
117	NM_005831	chr17	+	46908349	46942607	CALCOCO2
613	NM_032294	chr17	-	3763616	3796337	CAMKK1
613	NM_172207	chr17	-	3768450	3796337	CAMKK1
613	NM_172206	chr17	-	3763616	3794037	CAMKK1
622	NM_001171167	chr17	-	4871286	4890665	CAMTA2
622	NM_001171168	chr17	-	4871286	4890665	CAMTA2
622	NM_001171166	chr17	-	4871286	4890960	CAMTA2
622	NM_015099	chr17	-	4871286	4890960	CAMTA2
1172	NM_001159772	chr17	-	76987797	77005899	CANT1
1172	NM_001159773	chr17	-	76987797	77005899	CANT1
1172	NM_138793	chr17	-	76987797	77005899	CANT1
1181	NR_047566	chr17	+	78143790	78183130	CARD14
1181	NM_001257970	chr17	+	78152306	78176430	CARD14
1181	NM_024110	chr17	+	78152306	78183130	CARD14
1181	NM_052819	chr17	+	78161598	78172723	CARD14
1112	NR_104152	chr17	-	69093914	69198320	CASC17
877	NM_007359	chr17	+	38296506	38328431	CASC3
1145	NM_001142643	chr17	-	73496340	73505969	CASKIN2
1145	NM_020753	chr17	-	73496340	73511664	CASKIN2
937	NM_006807	chr17	-	46147413	46178560	CBX1
937	NM_001127228	chr17	-	46147413	46178883	CBX1
1178	NM_032647	chr17	+	77751976	77756331	CBX2
1178	NM_005189	chr17	+	77751976	77761449	CBX2
1178	NM_003655	chr17	-	77806954	77813213	CBX4
1178	NM_020649	chr17	-	77768175	77770915	CBX8
912	NM_001258397	chr17	+	42977079	42981047	CCDC103
912	NM_001258395	chr17	+	42977079	42981047	CCDC103
912	NM_001258396	chr17	+	42977079	42981047	CCDC103
912	NM_001258398	chr17	+	42977079	42981047	CCDC103
912	NM_001258399	chr17	+	42977079	42981047	CCDC103
912	NM_213607	chr17	+	42977079	42981047	CCDC103
1192	NM_199287	chr17	+	79633760	79640936	CCDC137
88	NM_014695	chr17	+	16593638	16678313	CCDC144A
88	NR_130142	chr17	+	16593638	16678313	CCDC144A
90	NR_036647	chr17	-	18441114	18528930	CCDC144B
739	NR_023380	chr17	+	20224486	20305504	CCDC144CP
743	NM_001004306	chr17	-	20766707	20799453	CCDC144NL
743	NR_104185	chr17	+	20771745	20808543	CCDC144NL-AS1
1010	NM_001282544	chr17	-	55821841	55822690	CCDC182
1180	NM_001243342	chr17	+	78010430	78064620	CCDC40
1180	NM_017950	chr17	+	78010430	78074412	CCDC40
650	NM_001158261	chr17	-	8633245	8648154	CCDC42
650	NM_144681	chr17	-	8633245	8648154	CCDC42
911	NM_144609	chr17	-	42754804	42767165	CCDC43
911	NM_001099225	chr17	-	42754804	42767165	CCDC43
1056	NM_020198	chr17	-	61822609	61851088	CCDC47
149	NM_198082	chr17	-	80059345	80170689	CCDC57
1196	NM_001316321	chr17	-	80111483	80170705	CCDC57
834	NM_002981	chr17	-	32687346	32690252	CCL1
833	NM_002986	chr17	+	32612686	32615199	CCL11
834	NM_005408	chr17	+	32683470	32685629	CCL13
846	NM_032962	chr17	-	34310691	34313764	CCL14
846	NM_032963	chr17	-	34310691	34313764	CCL14
846	NM_032965	chr17	-	34324617	34329084	CCL15
846	NR_027921	chr17	-	34310691	34329084	CCL15-CCL14
846	NR_027922	chr17	-	34310691	34329084	CCL15-CCL14
846	NM_004590	chr17	-	34303528	34308532	CCL16
847	NM_002988	chr17	+	34391631	34398841	CCL18
833	NM_002982	chr17	+	32582295	32584220	CCL2
105	NM_145898	chr17	-	34340095	34345005	CCL23
105	NM_005064	chr17	-	34340095	34345005	CCL23
847	NM_002983	chr17	-	34415602	34417506	CCL3
848	NM_021006	chr17	-	34522268	34524157	CCL3L1
849	NM_021006	chr17	-	34623841	34625731	CCL3L1
849	NR_111964	chr17	-	34623841	34625731	CCL3L1
848	NM_001001437	chr17	-	34522267	34524147	CCL3L3
849	NM_001001437	chr17	-	34623841	34625721	CCL3L3
847	NM_002984	chr17	+	34431219	34433014	CCL4
848	NM_207007	chr17	+	34538309	34540280	CCL4L1
848	NR_111969	chr17	+	34538309	34540280	CCL4L1
849	NM_207007	chr17	+	34639875	34641846	CCL4L1
849	NR_111969	chr17	+	34639875	34641846	CCL4L1
848	NM_001291468	chr17	+	34538464	34540280	CCL4L2
848	NM_001291469	chr17	+	34538464	34540280	CCL4L2
848	NM_001291470	chr17	+	34538464	34540280	CCL4L2
848	NM_001291471	chr17	+	34538464	34540280	CCL4L2
848	NM_001291472	chr17	+	34538464	34540280	CCL4L2
848	NM_001291473	chr17	+	34538464	34540280	CCL4L2
848	NM_001291474	chr17	+	34538464	34540280	CCL4L2
848	NM_001291475	chr17	+	34538464	34540280	CCL4L2
848	NR_111970	chr17	+	34538464	34540280	CCL4L2
849	NM_001291468	chr17	+	34640030	34641846	CCL4L2
849	NM_001291473	chr17	+	34640030	34641846	CCL4L2
849	NR_111970	chr17	+	34640030	34641846	CCL4L2
845	NM_001278736	chr17	-	34198495	34207377	CCL5
